flight_id,flight_number,origin,destination,origin_city,destination_city,origin_airport,destination_airport,depart_date,depart_time,arrive_time,duration_hrs,duration_mins,cabin,fare_class,base_fare,seats_available
FL08243,JA989,BKK,AUH,Bangkok,Abu Dhabi,Suvarnabhumi,Abu Dhabi Intl,2026-03-25,02:15,11:45,9,30,Premium Economy,W,22225,134
FL08244,6E164,DOH,HKG,Doha,Hong Kong,Hamad Intl,Hong Kong Intl,2026-04-06,20:45,02:30,5,45,Business,J,87192,101
FL08245,JA180,NYC,DEL,New York,New Delhi,John F Kennedy Intl,Indira Gandhi Intl,2026-05-27,17:00,05:45,12,45,Business,J,84896,136
FL08246,9W848,DOH,CCU,Doha,Kolkata,Hamad Intl,Netaji Subhas Intl,2026-06-18,16:00,06:30,14,30,Economy,Y,9340,56
FL08247,JA205,COK,AUH,Kochi,Abu Dhabi,Cochin Intl,Abu Dhabi Intl,2026-03-11,05:30,06:45,1,15,First,F,95060,89
FL08248,UK329,PEK,YYZ,Beijing,Toronto,Beijing Capital,Toronto Pearson,2026-08-02,23:00,04:45,5,45,Premium Economy,W,18090,56
FL08249,9W893,CDG,DOH,Paris,Doha,Charles de Gaulle,Hamad Intl,2026-03-05,01:45,06:00,4,15,Premium Economy,W,33496,113
FL08250,6E287,JNB,ICN,Johannesburg,Seoul,OR Tambo Intl,Incheon Intl,2026-04-07,16:15,02:45,10,30,First,F,142321,95
FL08251,UK604,JNB,GOI,Johannesburg,Goa,OR Tambo Intl,Goa Intl,2026-05-14,06:00,11:45,5,45,Economy,Y,8248,28
FL08252,UK220,PEK,KTM,Beijing,Kathmandu,Beijing Capital,Tribhuvan Intl,2026-07-09,19:45,05:00,9,15,Premium Economy,W,21308,97
FL08253,AI765,SYD,MAA,Sydney,Chennai,Kingsford Smith,Chennai Intl,2026-02-28,04:45,06:00,1,15,Premium Economy,W,18372,126
FL08254,SG241,MAA,DEL,Chennai,New Delhi,Chennai Intl,Indira Gandhi Intl,2026-07-28,05:30,07:15,1,45,Economy,Y,7315,92
FL08255,UK693,DEL,PEK,New Delhi,Beijing,Indira Gandhi Intl,Beijing Capital,2026-03-19,19:30,06:15,10,45,First,F,136361,34
FL08256,AI189,CDG,KTM,Paris,Kathmandu,Charles de Gaulle,Tribhuvan Intl,2026-05-11,21:00,11:45,14,45,Business,J,81064,95
FL08257,SG243,LHR,CCU,London,Kolkata,Heathrow,Netaji Subhas Intl,2026-03-18,06:30,11:45,5,15,First,F,168427,124
FL08258,JA253,CMB,FRA,Colombo,Frankfurt,Bandaranaike Intl,Frankfurt Intl,2026-04-06,00:15,10:45,10,30,Premium Economy,W,31465,7
FL08259,G8646,AMD,DOH,Ahmedabad,Doha,Sardar Vallabhbhai Patel Intl,Hamad Intl,2026-03-10,20:30,21:30,1,0,Economy,Y,13564,17
FL08260,9W703,BLR,CDG,Bangalore,Paris,Kempegowda Intl,Charles de Gaulle,2026-06-16,01:30,03:45,2,15,Business,J,38844,29
FL08261,6E662,DAC,GOI,Dhaka,Goa,Hazrat Shahjalal Intl,Goa Intl,2026-03-30,00:00,05:45,5,45,First,F,195254,116
FL08262,9W975,HYD,DXB,Hyderabad,Dubai,Rajiv Gandhi Intl,Dubai Intl,2026-07-28,00:15,06:45,6,30,Premium Economy,W,29736,54
FL08263,6E939,HKG,CDG,Hong Kong,Paris,Hong Kong Intl,Charles de Gaulle,2026-04-18,09:45,10:45,1,0,Premium Economy,W,33604,5
FL08264,6E232,CMB,BOM,Colombo,Mumbai,Bandaranaike Intl,Chhatrapati Shivaji Intl,2026-04-25,07:15,09:00,1,45,Premium Economy,W,23480,59
FL08265,UK903,HYD,ICN,Hyderabad,Seoul,Rajiv Gandhi Intl,Incheon Intl,2026-07-26,20:00,21:30,1,30,Business,J,57850,142
FL08266,6E699,YYZ,LHR,Toronto,London,Toronto Pearson,Heathrow,2026-07-19,14:15,22:30,8,15,First,F,135642,134
FL08267,G8860,HYD,AUH,Hyderabad,Abu Dhabi,Rajiv Gandhi Intl,Abu Dhabi Intl,2026-05-04,07:45,14:45,7,0,First,F,136787,119
FL08268,AI974,LHR,SIN,London,Singapore,Heathrow,Changi,2026-06-26,00:30,06:30,6,0,Premium Economy,W,28078,125
FL08269,SG291,LHR,BKK,London,Bangkok,Heathrow,Suvarnabhumi,2026-08-02,18:45,02:30,7,45,Premium Economy,W,27984,87
FL08270,JA872,COK,HYD,Kochi,Hyderabad,Cochin Intl,Rajiv Gandhi Intl,2026-04-01,05:45,09:00,3,15,Business,J,59636,109
FL08271,UK609,YYZ,BKK,Toronto,Bangkok,Toronto Pearson,Suvarnabhumi,2026-03-26,16:15,06:45,14,30,Business,J,69612,128
FL08272,UK479,DAC,HKG,Dhaka,Hong Kong,Hazrat Shahjalal Intl,Hong Kong Intl,2026-03-21,10:00,23:00,13,0,First,F,103973,82
FL08273,9W695,CMB,PNQ,Colombo,Pune,Bandaranaike Intl,Pune Intl,2026-03-16,01:30,08:30,7,0,Premium Economy,W,21791,149
FL08274,6E831,PNQ,YYZ,Pune,Toronto,Pune Intl,Toronto Pearson,2026-08-17,10:00,00:45,14,45,Premium Economy,W,15564,102
FL08275,G8496,SYD,MAA,Sydney,Chennai,Kingsford Smith,Chennai Intl,2026-07-12,09:45,23:00,13,15,Business,J,49580,14
FL08276,G8264,BOM,MAA,Mumbai,Chennai,Chhatrapati Shivaji Intl,Chennai Intl,2026-08-12,04:00,13:45,9,45,First,F,160586,131
FL08277,SG633,CDG,PNQ,Paris,Pune,Charles de Gaulle,Pune Intl,2026-06-29,18:00,01:30,7,30,Economy,Y,4472,6
FL08278,AI311,KTM,SIN,Kathmandu,Singapore,Tribhuvan Intl,Changi,2026-08-24,15:15,22:15,7,0,First,F,90595,57
FL08279,SG182,BLR,DOH,Bangalore,Doha,Kempegowda Intl,Hamad Intl,2026-07-05,08:00,20:30,12,30,First,F,108059,147
FL08280,G8269,FRA,KUL,Frankfurt,Kuala Lumpur,Frankfurt Intl,KLIA,2026-04-20,03:15,13:45,10,30,First,F,138165,58
FL08281,6E875,PNQ,BOM,Pune,Mumbai,Pune Intl,Chhatrapati Shivaji Intl,2026-07-25,00:00,02:15,2,15,Economy,Y,12879,95
FL08282,G8121,CMB,NYC,Colombo,New York,Bandaranaike Intl,John F Kennedy Intl,2026-07-03,11:00,21:30,10,30,First,F,149126,37
FL08283,SG409,FRA,DXB,Frankfurt,Dubai,Frankfurt Intl,Dubai Intl,2026-06-10,06:00,09:45,3,45,Premium Economy,W,22313,13
FL08284,SG110,AMD,NYC,Ahmedabad,New York,Sardar Vallabhbhai Patel Intl,John F Kennedy Intl,2026-04-20,12:30,13:45,1,15,Economy,Y,3265,14
FL08285,SG104,BKK,PEK,Bangkok,Beijing,Suvarnabhumi,Beijing Capital,2026-06-12,10:45,12:15,1,30,Business,J,66190,24
FL08286,UK866,COK,BOM,Kochi,Mumbai,Cochin Intl,Chhatrapati Shivaji Intl,2026-08-12,13:00,18:15,5,15,Business,J,50363,48
FL08287,JA497,BOM,DXB,Mumbai,Dubai,Chhatrapati Shivaji Intl,Dubai Intl,2026-06-24,21:30,07:45,10,15,Business,J,82220,108
FL08288,G8289,CMB,ICN,Colombo,Seoul,Bandaranaike Intl,Incheon Intl,2026-05-08,14:30,15:45,1,15,Premium Economy,W,33917,17
FL08289,AI957,NRT,COK,Tokyo,Kochi,Narita Intl,Cochin Intl,2026-07-15,19:15,03:30,8,15,Business,J,64488,42
FL08290,6E134,LHR,CCU,London,Kolkata,Heathrow,Netaji Subhas Intl,2026-06-14,04:00,07:00,3,0,Premium Economy,W,32181,53
FL08291,9W259,LHR,FRA,London,Frankfurt,Heathrow,Frankfurt Intl,2026-06-22,16:30,00:00,7,30,Business,J,42225,137
FL08292,AI497,SYD,COK,Sydney,Kochi,Kingsford Smith,Cochin Intl,2026-06-27,15:45,04:45,13,0,First,F,126906,108
FL08293,9W163,NRT,GOI,Tokyo,Goa,Narita Intl,Goa Intl,2026-08-01,05:15,16:30,11,15,First,F,175842,90
FL08294,SG150,GOI,DEL,Goa,New Delhi,Goa Intl,Indira Gandhi Intl,2026-04-23,18:15,20:45,2,30,First,F,127562,118
FL08295,AI810,AMD,ICN,Ahmedabad,Seoul,Sardar Vallabhbhai Patel Intl,Incheon Intl,2026-07-30,19:30,00:00,4,30,First,F,193436,148
FL08296,UK228,AMD,YYZ,Ahmedabad,Toronto,Sardar Vallabhbhai Patel Intl,Toronto Pearson,2026-04-23,09:30,13:45,4,15,Premium Economy,W,29938,17
FL08297,6E493,AMD,KUL,Ahmedabad,Kuala Lumpur,Sardar Vallabhbhai Patel Intl,KLIA,2026-06-07,13:15,01:30,12,15,First,F,165664,7
FL08298,AI809,JNB,LHR,Johannesburg,London,OR Tambo Intl,Heathrow,2026-05-06,15:45,22:15,6,30,First,F,100368,48
FL08299,SG119,NRT,DAC,Tokyo,Dhaka,Narita Intl,Hazrat Shahjalal Intl,2026-04-07,20:30,09:00,12,30,Business,J,58345,76
FL08300,9W228,LHR,MAA,London,Chennai,Heathrow,Chennai Intl,2026-07-09,20:30,05:15,8,45,First,F,194029,42
FL08301,JA962,GOI,PNQ,Goa,Pune,Goa Intl,Pune Intl,2026-03-03,18:45,00:00,5,15,First,F,182814,26
FL08302,UK813,MAA,COK,Chennai,Kochi,Chennai Intl,Cochin Intl,2026-04-03,18:30,00:30,6,0,Economy,Y,11358,125
FL08303,9W439,ICN,CMB,Seoul,Colombo,Incheon Intl,Bandaranaike Intl,2026-08-16,17:30,02:45,9,15,Economy,Y,12551,126
FL08304,AI896,PEK,MAA,Beijing,Chennai,Beijing Capital,Chennai Intl,2026-08-14,08:00,16:00,8,0,Economy,Y,5924,86
FL08305,SG772,BKK,CCU,Bangkok,Kolkata,Suvarnabhumi,Netaji Subhas Intl,2026-05-20,22:30,02:15,3,45,Premium Economy,W,26168,45
FL08306,9W824,DOH,MAA,Doha,Chennai,Hamad Intl,Chennai Intl,2026-05-23,23:45,09:45,10,0,Business,J,89340,100
FL08307,UK103,BOM,CMB,Mumbai,Colombo,Chhatrapati Shivaji Intl,Bandaranaike Intl,2026-06-21,01:00,05:45,4,45,Business,J,48120,138
FL08308,UK292,BLR,YYZ,Bangalore,Toronto,Kempegowda Intl,Toronto Pearson,2026-08-13,22:15,23:45,1,30,Premium Economy,W,24684,146
FL08309,SG656,PNQ,KUL,Pune,Kuala Lumpur,Pune Intl,KLIA,2026-07-11,12:00,18:00,6,0,Business,J,42648,127
FL08310,9W423,LHR,GOI,London,Goa,Heathrow,Goa Intl,2026-05-19,08:15,22:15,14,0,Premium Economy,W,23872,30
FL08311,AI209,DAC,DXB,Dhaka,Dubai,Hazrat Shahjalal Intl,Dubai Intl,2026-08-18,18:15,00:45,6,30,Economy,Y,3240,12
FL08312,9W188,YYZ,GOI,Toronto,Goa,Toronto Pearson,Goa Intl,2026-06-21,14:00,01:00,11,0,Business,J,68655,120
FL08313,9W128,YYZ,SIN,Toronto,Singapore,Toronto Pearson,Changi,2026-04-12,15:45,00:30,8,45,Business,J,82013,6
FL08314,UK718,KTM,ICN,Kathmandu,Seoul,Tribhuvan Intl,Incheon Intl,2026-07-04,03:45,16:45,13,0,Economy,Y,6440,54
FL08315,6E545,JNB,PEK,Johannesburg,Beijing,OR Tambo Intl,Beijing Capital,2026-05-17,03:00,14:00,11,0,Economy,Y,11553,44
FL08316,G8989,BKK,SIN,Bangkok,Singapore,Suvarnabhumi,Changi,2026-08-15,03:00,15:15,12,15,Economy,Y,12128,3
FL08317,9W724,FRA,SYD,Frankfurt,Sydney,Frankfurt Intl,Kingsford Smith,2026-06-29,01:15,06:00,4,45,Premium Economy,W,21581,138
FL08318,6E837,JNB,HKG,Johannesburg,Hong Kong,OR Tambo Intl,Hong Kong Intl,2026-08-16,10:00,16:15,6,15,Premium Economy,W,16902,36
FL08319,SG965,ICN,HKG,Seoul,Hong Kong,Incheon Intl,Hong Kong Intl,2026-08-23,07:15,18:30,11,15,Premium Economy,W,32569,89
FL08320,AI275,GOI,SIN,Goa,Singapore,Goa Intl,Changi,2026-07-19,01:15,09:30,8,15,First,F,151273,3
FL08321,JA111,AMD,PNQ,Ahmedabad,Pune,Sardar Vallabhbhai Patel Intl,Pune Intl,2026-07-01,20:00,00:00,4,0,Business,J,74381,121
FL08322,9W435,AUH,KTM,Abu Dhabi,Kathmandu,Abu Dhabi Intl,Tribhuvan Intl,2026-05-02,19:00,04:15,9,15,First,F,97617,90
FL08323,G8640,HYD,NYC,Hyderabad,New York,Rajiv Gandhi Intl,John F Kennedy Intl,2026-04-29,06:15,11:30,5,15,Economy,Y,10432,135
FL08324,UK457,SYD,BLR,Sydney,Bangalore,Kingsford Smith,Kempegowda Intl,2026-06-26,05:15,09:15,4,0,Economy,Y,10291,137
FL08325,G8545,PNQ,CDG,Pune,Paris,Pune Intl,Charles de Gaulle,2026-06-17,05:00,16:15,11,15,First,F,115323,98
FL08326,6E628,LHR,GOI,London,Goa,Heathrow,Goa Intl,2026-07-13,10:45,14:15,3,30,Business,J,62041,21
FL08327,UK934,GOI,HKG,Goa,Hong Kong,Goa Intl,Hong Kong Intl,2026-03-02,14:30,00:15,9,45,Premium Economy,W,25812,33
FL08328,6E906,AMD,YYZ,Ahmedabad,Toronto,Sardar Vallabhbhai Patel Intl,Toronto Pearson,2026-04-13,04:15,10:15,6,0,Premium Economy,W,29353,144
FL08329,AI245,BLR,JNB,Bangalore,Johannesburg,Kempegowda Intl,OR Tambo Intl,2026-04-26,07:15,20:15,13,0,Economy,Y,12606,22
FL08330,UK739,DEL,NYC,New Delhi,New York,Indira Gandhi Intl,John F Kennedy Intl,2026-05-18,19:00,07:45,12,45,Economy,Y,11246,94
FL08331,G8175,HYD,CCU,Hyderabad,Kolkata,Rajiv Gandhi Intl,Netaji Subhas Intl,2026-06-29,10:30,12:45,2,15,Business,J,51098,120
FL08332,G8313,FRA,LHR,Frankfurt,London,Frankfurt Intl,Heathrow,2026-07-14,02:30,14:30,12,0,Business,J,71307,129
FL08333,SG516,AMD,KTM,Ahmedabad,Kathmandu,Sardar Vallabhbhai Patel Intl,Tribhuvan Intl,2026-04-04,18:00,07:00,13,0,First,F,139207,56
FL08334,9W784,BKK,GOI,Bangkok,Goa,Suvarnabhumi,Goa Intl,2026-04-30,17:45,07:45,14,0,Economy,Y,10307,46
FL08335,6E109,FRA,YYZ,Frankfurt,Toronto,Frankfurt Intl,Toronto Pearson,2026-03-21,23:15,05:45,6,30,Business,J,78509,59
FL08336,6E349,CMB,BOM,Colombo,Mumbai,Bandaranaike Intl,Chhatrapati Shivaji Intl,2026-08-17,15:30,03:00,11,30,First,F,109859,51
FL08337,6E294,GOI,KTM,Goa,Kathmandu,Goa Intl,Tribhuvan Intl,2026-03-07,15:30,18:15,2,45,First,F,102505,105
FL08338,G8581,BKK,HKG,Bangkok,Hong Kong,Suvarnabhumi,Hong Kong Intl,2026-05-25,17:30,05:45,12,15,Premium Economy,W,17810,37
FL08339,6E518,DAC,HYD,Dhaka,Hyderabad,Hazrat Shahjalal Intl,Rajiv Gandhi Intl,2026-04-04,17:45,21:00,3,15,First,F,156226,140
FL08340,6E367,ICN,AMD,Seoul,Ahmedabad,Incheon Intl,Sardar Vallabhbhai Patel Intl,2026-08-15,22:15,13:00,14,45,Business,J,70076,93
FL08341,9W401,JNB,CDG,Johannesburg,Paris,OR Tambo Intl,Charles de Gaulle,2026-05-13,00:00,09:45,9,45,First,F,128693,134
FL08342,9W693,DOH,DAC,Doha,Dhaka,Hamad Intl,Hazrat Shahjalal Intl,2026-06-27,16:30,04:00,11,30,Business,J,65513,43
FL08343,UK249,YYZ,NYC,Toronto,New York,Toronto Pearson,John F Kennedy Intl,2026-07-30,08:30,16:00,7,30,Economy,Y,6202,63
FL08344,UK344,KTM,FRA,Kathmandu,Frankfurt,Tribhuvan Intl,Frankfurt Intl,2026-05-18,15:30,03:30,12,0,First,F,116596,15
FL08345,JA708,KTM,CCU,Kathmandu,Kolkata,Tribhuvan Intl,Netaji Subhas Intl,2026-08-09,11:30,01:45,14,15,Economy,Y,4426,92
FL08346,6E361,KTM,SIN,Kathmandu,Singapore,Tribhuvan Intl,Changi,2026-08-03,05:00,09:30,4,30,First,F,125161,100
FL08347,JA213,BKK,AMD,Bangkok,Ahmedabad,Suvarnabhumi,Sardar Vallabhbhai Patel Intl,2026-05-16,23:45,08:15,8,30,First,F,191216,78
FL08348,AI958,JNB,YYZ,Johannesburg,Toronto,OR Tambo Intl,Toronto Pearson,2026-08-10,18:15,05:00,10,45,Premium Economy,W,17772,90
FL08349,UK573,CDG,YYZ,Paris,Toronto,Charles de Gaulle,Toronto Pearson,2026-08-21,07:15,19:15,12,0,Economy,Y,10102,3
FL08350,9W757,DOH,HKG,Doha,Hong Kong,Hamad Intl,Hong Kong Intl,2026-03-30,10:45,17:00,6,15,Premium Economy,W,34750,125
FL08351,SG432,NRT,PNQ,Tokyo,Pune,Narita Intl,Pune Intl,2026-04-21,14:00,16:30,2,30,Economy,Y,11737,79
FL08352,9W264,NRT,SYD,Tokyo,Sydney,Narita Intl,Kingsford Smith,2026-03-24,00:00,05:00,5,0,Premium Economy,W,29155,146
FL08353,9W566,HKG,BKK,Hong Kong,Bangkok,Hong Kong Intl,Suvarnabhumi,2026-08-21,11:00,16:00,5,0,First,F,127508,130
FL08354,6E783,SYD,DAC,Sydney,Dhaka,Kingsford Smith,Hazrat Shahjalal Intl,2026-05-25,02:00,06:15,4,15,Business,J,54060,30
FL08355,9W440,SIN,AMD,Singapore,Ahmedabad,Changi,Sardar Vallabhbhai Patel Intl,2026-03-01,21:30,10:45,13,15,First,F,173759,95
FL08356,9W776,LHR,SYD,London,Sydney,Heathrow,Kingsford Smith,2026-08-03,06:00,14:00,8,0,Premium Economy,W,17842,94
FL08357,G8821,NYC,DXB,New York,Dubai,John F Kennedy Intl,Dubai Intl,2026-05-19,22:30,06:15,7,45,First,F,110591,66
FL08358,AI673,DXB,CDG,Dubai,Paris,Dubai Intl,Charles de Gaulle,2026-05-27,14:00,01:00,11,0,First,F,147723,100
FL08359,SG884,CCU,NRT,Kolkata,Tokyo,Netaji Subhas Intl,Narita Intl,2026-05-27,15:00,04:30,13,30,Economy,Y,10840,145
FL08360,G8324,SYD,KTM,Sydney,Kathmandu,Kingsford Smith,Tribhuvan Intl,2026-05-11,12:00,13:30,1,30,First,F,136813,61
FL08361,G8113,DEL,SYD,New Delhi,Sydney,Indira Gandhi Intl,Kingsford Smith,2026-05-14,01:30,13:15,11,45,First,F,113420,13
FL08362,JA392,GOI,JNB,Goa,Johannesburg,Goa Intl,OR Tambo Intl,2026-04-04,18:45,00:00,5,15,First,F,129201,134
FL08363,JA859,AMD,CMB,Ahmedabad,Colombo,Sardar Vallabhbhai Patel Intl,Bandaranaike Intl,2026-07-28,13:45,22:45,9,0,First,F,103983,87
FL08364,JA287,BOM,CMB,Mumbai,Colombo,Chhatrapati Shivaji Intl,Bandaranaike Intl,2026-03-26,19:15,05:15,10,0,Premium Economy,W,26310,20
FL08365,AI310,PNQ,COK,Pune,Kochi,Pune Intl,Cochin Intl,2026-07-29,15:30,02:00,10,30,Premium Economy,W,31916,67
FL08366,JA437,DOH,HKG,Doha,Hong Kong,Hamad Intl,Hong Kong Intl,2026-06-29,18:30,22:30,4,0,Business,J,38358,57
FL08367,9W920,AUH,CMB,Abu Dhabi,Colombo,Abu Dhabi Intl,Bandaranaike Intl,2026-05-04,22:30,06:45,8,15,Premium Economy,W,30105,87
FL08368,UK113,HYD,AMD,Hyderabad,Ahmedabad,Rajiv Gandhi Intl,Sardar Vallabhbhai Patel Intl,2026-06-25,06:00,14:45,8,45,Economy,Y,7119,123
FL08369,AI644,BKK,HYD,Bangkok,Hyderabad,Suvarnabhumi,Rajiv Gandhi Intl,2026-04-09,07:00,17:15,10,15,Premium Economy,W,33820,91
FL08370,AI130,HKG,KTM,Hong Kong,Kathmandu,Hong Kong Intl,Tribhuvan Intl,2026-03-19,23:15,04:00,4,45,Premium Economy,W,31243,22
FL08371,SG159,NRT,ICN,Tokyo,Seoul,Narita Intl,Incheon Intl,2026-06-16,12:45,21:45,9,0,First,F,167878,87
FL08372,G8108,PEK,LHR,Beijing,London,Beijing Capital,Heathrow,2026-06-05,14:45,01:45,11,0,Premium Economy,W,24686,146
FL08373,AI277,CCU,BLR,Kolkata,Bangalore,Netaji Subhas Intl,Kempegowda Intl,2026-08-03,00:15,08:00,7,45,Business,J,45045,35
FL08374,6E468,CMB,KUL,Colombo,Kuala Lumpur,Bandaranaike Intl,KLIA,2026-05-23,13:00,15:15,2,15,First,F,189562,90
FL08375,SG102,BLR,JNB,Bangalore,Johannesburg,Kempegowda Intl,OR Tambo Intl,2026-03-11,01:00,05:45,4,45,Business,J,39072,15
FL08376,SG611,CMB,MAA,Colombo,Chennai,Bandaranaike Intl,Chennai Intl,2026-03-07,08:00,13:30,5,30,Business,J,77574,61
FL08377,AI325,COK,PEK,Kochi,Beijing,Cochin Intl,Beijing Capital,2026-08-01,18:15,23:30,5,15,Economy,Y,13819,5
FL08378,9W674,KUL,KTM,Kuala Lumpur,Kathmandu,KLIA,Tribhuvan Intl,2026-06-25,15:00,02:00,11,0,Business,J,54704,90
FL08379,G8634,KTM,BOM,Kathmandu,Mumbai,Tribhuvan Intl,Chhatrapati Shivaji Intl,2026-02-26,21:45,10:45,13,0,Economy,Y,11149,71
FL08380,JA306,KUL,COK,Kuala Lumpur,Kochi,KLIA,Cochin Intl,2026-03-05,01:30,10:00,8,30,Business,J,61556,106
FL08381,6E899,COK,ICN,Kochi,Seoul,Cochin Intl,Incheon Intl,2026-07-16,10:45,20:45,10,0,First,F,99937,63
FL08382,UK249,AMD,PEK,Ahmedabad,Beijing,Sardar Vallabhbhai Patel Intl,Beijing Capital,2026-07-12,09:45,14:45,5,0,Business,J,45251,69
FL08383,G8426,NRT,DOH,Tokyo,Doha,Narita Intl,Hamad Intl,2026-05-31,03:45,08:15,4,30,Economy,Y,7687,35
FL08384,SG552,LHR,ICN,London,Seoul,Heathrow,Incheon Intl,2026-04-13,14:45,04:15,13,30,Premium Economy,W,33074,79
FL08385,UK497,ICN,HKG,Seoul,Hong Kong,Incheon Intl,Hong Kong Intl,2026-04-05,13:30,23:00,9,30,Premium Economy,W,16655,133
FL08386,G8723,BOM,YYZ,Mumbai,Toronto,Chhatrapati Shivaji Intl,Toronto Pearson,2026-08-02,04:15,17:30,13,15,Economy,Y,10561,140
FL08387,UK808,KUL,COK,Kuala Lumpur,Kochi,KLIA,Cochin Intl,2026-04-10,17:15,21:45,4,30,Business,J,56644,12
FL08388,UK925,NYC,DOH,New York,Doha,John F Kennedy Intl,Hamad Intl,2026-05-04,20:45,03:00,6,15,First,F,118493,65
FL08389,AI352,YYZ,BLR,Toronto,Bangalore,Toronto Pearson,Kempegowda Intl,2026-06-29,15:00,17:30,2,30,Economy,Y,13355,71
FL08390,UK482,AMD,DAC,Ahmedabad,Dhaka,Sardar Vallabhbhai Patel Intl,Hazrat Shahjalal Intl,2026-04-20,04:15,13:45,9,30,Business,J,75613,4
FL08391,SG429,BOM,SYD,Mumbai,Sydney,Chhatrapati Shivaji Intl,Kingsford Smith,2026-06-21,11:45,21:30,9,45,Premium Economy,W,18643,134
FL08392,UK793,AUH,BKK,Abu Dhabi,Bangkok,Abu Dhabi Intl,Suvarnabhumi,2026-06-18,04:00,13:45,9,45,Premium Economy,W,19844,133
FL08393,SG435,CDG,NYC,Paris,New York,Charles de Gaulle,John F Kennedy Intl,2026-07-13,04:00,06:15,2,15,Business,J,43064,75
FL08394,6E338,JNB,CMB,Johannesburg,Colombo,OR Tambo Intl,Bandaranaike Intl,2026-06-15,12:45,21:45,9,0,Premium Economy,W,28903,110
FL08395,JA491,DOH,AMD,Doha,Ahmedabad,Hamad Intl,Sardar Vallabhbhai Patel Intl,2026-04-25,12:30,14:45,2,15,Economy,Y,7695,4
FL08396,SG645,NYC,AMD,New York,Ahmedabad,John F Kennedy Intl,Sardar Vallabhbhai Patel Intl,2026-05-09,17:00,01:45,8,45,Premium Economy,W,24371,4
FL08397,AI903,COK,BOM,Kochi,Mumbai,Cochin Intl,Chhatrapati Shivaji Intl,2026-03-30,14:30,23:30,9,0,Economy,Y,13829,38
FL08398,G8161,PEK,ICN,Beijing,Seoul,Beijing Capital,Incheon Intl,2026-05-29,18:45,22:15,3,30,Business,J,50354,51
FL08399,JA930,DOH,ICN,Doha,Seoul,Hamad Intl,Incheon Intl,2026-03-29,19:45,03:30,7,45,First,F,185777,34
FL08400,AI575,CCU,HKG,Kolkata,Hong Kong,Netaji Subhas Intl,Hong Kong Intl,2026-08-07,17:00,18:15,1,15,Economy,Y,8454,93
FL08401,JA505,NRT,MAA,Tokyo,Chennai,Narita Intl,Chennai Intl,2026-06-20,01:15,04:45,3,30,Economy,Y,5689,82
FL08402,AI579,CCU,AUH,Kolkata,Abu Dhabi,Netaji Subhas Intl,Abu Dhabi Intl,2026-06-05,04:15,18:45,14,30,Business,J,44288,90
FL08403,JA330,CMB,PEK,Colombo,Beijing,Bandaranaike Intl,Beijing Capital,2026-06-10,23:45,06:30,6,45,Premium Economy,W,16109,54
FL08404,AI979,NRT,JNB,Tokyo,Johannesburg,Narita Intl,OR Tambo Intl,2026-08-02,11:00,12:45,1,45,First,F,161783,79
FL08405,G8948,JNB,DXB,Johannesburg,Dubai,OR Tambo Intl,Dubai Intl,2026-04-05,20:00,02:45,6,45,Business,J,59137,115
FL08406,SG547,KUL,PEK,Kuala Lumpur,Beijing,KLIA,Beijing Capital,2026-07-03,05:15,17:00,11,45,Premium Economy,W,31677,84
FL08407,AI413,BLR,NRT,Bangalore,Tokyo,Kempegowda Intl,Narita Intl,2026-07-18,19:45,09:15,13,30,Economy,Y,4865,141
FL08408,9W685,AUH,COK,Abu Dhabi,Kochi,Abu Dhabi Intl,Cochin Intl,2026-04-05,18:45,07:45,13,0,First,F,155365,53
FL08409,AI550,MAA,AMD,Chennai,Ahmedabad,Chennai Intl,Sardar Vallabhbhai Patel Intl,2026-05-05,06:30,18:15,11,45,Economy,Y,4866,149
FL08410,AI261,BLR,YYZ,Bangalore,Toronto,Kempegowda Intl,Toronto Pearson,2026-06-07,08:00,15:45,7,45,Premium Economy,W,28049,61
FL08411,AI565,CCU,CMB,Kolkata,Colombo,Netaji Subhas Intl,Bandaranaike Intl,2026-07-06,21:30,08:30,11,0,Premium Economy,W,31494,52
FL08412,SG818,BKK,BLR,Bangkok,Bangalore,Suvarnabhumi,Kempegowda Intl,2026-08-09,15:30,17:45,2,15,Business,J,59555,69
FL08413,AI216,CCU,PNQ,Kolkata,Pune,Netaji Subhas Intl,Pune Intl,2026-05-04,16:30,23:15,6,45,Economy,Y,12692,107
FL08414,AI606,MAA,NYC,Chennai,New York,Chennai Intl,John F Kennedy Intl,2026-06-14,06:45,12:00,5,15,Premium Economy,W,21051,108
FL08415,SG140,CDG,SYD,Paris,Sydney,Charles de Gaulle,Kingsford Smith,2026-07-04,17:30,08:00,14,30,Premium Economy,W,21827,40
FL08416,UK700,NYC,COK,New York,Kochi,John F Kennedy Intl,Cochin Intl,2026-05-02,15:00,23:30,8,30,Premium Economy,W,30818,128
FL08417,9W239,NYC,COK,New York,Kochi,John F Kennedy Intl,Cochin Intl,2026-04-05,23:00,03:45,4,45,First,F,186413,79
FL08418,6E287,BLR,KTM,Bangalore,Kathmandu,Kempegowda Intl,Tribhuvan Intl,2026-05-14,00:30,03:30,3,0,Premium Economy,W,32068,75
FL08419,JA631,NYC,DOH,New York,Doha,John F Kennedy Intl,Hamad Intl,2026-03-31,21:30,05:15,7,45,First,F,161324,128
